dist_id,customer_city,seller_city,time_to_deliver,seller_id
4323,St. Petersburg,Port Jervis,33,45
4324,St. Petersburg,Poughkeepsie,33,46
4325,St. Petersburg,Rensselaer,33,47
4326,St. Petersburg,Rochester,33,48
4327,St. Petersburg,Rome,33,49
4328,St. Petersburg,Rye,33,50
4329,St. Petersburg,Salamanca,33,51
4330,St. Petersburg,Saratoga Springs,33,52
4331,St. Petersburg,Schenectady,33,53
4332,St. Petersburg,Sherrill,33,54
4333,St. Petersburg,Syracuse,33,55
4334,St. Petersburg,Tonawanda,33,56
4335,St. Petersburg,Troy,33,57
4336,St. Petersburg,Utica,33,58
4337,St. Petersburg,Watertown,33,59
4338,St. Petersburg,Watervliet,33,60
4339,St. Petersburg,White Plains,33,61
4340,St. Petersburg,Yonkers,33,62
4341,Laredo,Albany,51,1
4342,Laredo,Amsterdam,51,2
4343,Laredo,Auburn,51,3
4344,Laredo,Batavia,51,4
4345,Laredo,Beacon,51,5
4346,Laredo,Binghamton,51,6
4347,Laredo,Buffalo,51,7
4348,Laredo,Canandaigua,51,8
4349,Laredo,Cohoes,51,9
4350,Laredo,Corning,51,10
4351,Laredo,Cortland,51,11
4352,Laredo,Dunkirk,51,12
4353,Laredo,Elmira,51,13
4354,Laredo,Fulton,51,14
4355,Laredo,Geneva,51,15
4356,Laredo,Glen Cove,51,16
4357,Laredo,Glens Falls,51,17
4358,Laredo,Gloversville,51,18
4359,Laredo,Hornell,51,19
4360,Laredo,Hudson,51,20
4361,Laredo,Ithaca,51,21
4362,Laredo,Jamestown,51,22
4363,Laredo,Johnstown,51,23
4364,Laredo,Kingston,51,24
4365,Laredo,Lackawanna,51,25
4366,Laredo,Little Falls,51,26
4367,Laredo,Lockport,51,27
4368,Laredo,Long Beach,51,28
4369,Laredo,Mechanicville,51,29
4370,Laredo,Middletown,51,30
4371,Laredo,Mount Vernon,51,31
4372,Laredo,New Rochelle,51,32
4373,Laredo,New York City,51,33
4374,Laredo,Newburgh,51,34
4375,Laredo,Niagara Falls,51,35
4376,Laredo,North Tonawanda,51,36
4377,Laredo,Norwich,51,37
4378,Laredo,Ogdensburg,51,38
4379,Laredo,Olean,51,39
4380,Laredo,Oneida,51,40
4381,Laredo,Oneonta,51,41
4382,Laredo,Oswego,51,42
4383,Laredo,Peekskill,51,43
4384,Laredo,Plattsburgh,51,44
4385,Laredo,Port Jervis,51,45
4386,Laredo,Poughkeepsie,51,46
4387,Laredo,Rensselaer,51,47
4388,Laredo,Rochester,51,48
4389,Laredo,Rome,51,49
4390,Laredo,Rye,51,50
4391,Laredo,Salamanca,51,51
4392,Laredo,Saratoga Springs,51,52
4393,Laredo,Schenectady,51,53
4394,Laredo,Sherrill,51,54
4395,Laredo,Syracuse,51,55
4396,Laredo,Tonawanda,51,56
4397,Laredo,Troy,51,57
4398,Laredo,Utica,51,58
4399,Laredo,Watertown,51,59
4400,Laredo,Watervliet,51,60
4401,Laredo,White Plains,51,61
4402,Laredo,Yonkers,51,62
4403,Gilbert,Albany,67,1
4404,Gilbert,Amsterdam,67,2
4405,Gilbert,Auburn,67,3
4406,Gilbert,Batavia,67,4
4407,Gilbert,Beacon,67,5
4408,Gilbert,Binghamton,67,6
4409,Gilbert,Buffalo,67,7
4410,Gilbert,Canandaigua,67,8
4411,Gilbert,Cohoes,67,9
4412,Gilbert,Corning,67,10
4413,Gilbert,Cortland,67,11
4414,Gilbert,Dunkirk,67,12
4415,Gilbert,Elmira,67,13
4416,Gilbert,Fulton,67,14
4417,Gilbert,Geneva,67,15
4418,Gilbert,Glen Cove,67,16
4419,Gilbert,Glens Falls,67,17
4420,Gilbert,Gloversville,67,18
4421,Gilbert,Hornell,67,19
4422,Gilbert,Hudson,67,20
4423,Gilbert,Ithaca,67,21
4424,Gilbert,Jamestown,67,22
4425,Gilbert,Johnstown,67,23
4426,Gilbert,Kingston,67,24
4427,Gilbert,Lackawanna,67,25
4428,Gilbert,Little Falls,67,26
4429,Gilbert,Lockport,67,27
4430,Gilbert,Long Beach,67,28
4431,Gilbert,Mechanicville,67,29
4432,Gilbert,Middletown,67,30
4433,Gilbert,Mount Vernon,67,31
4434,Gilbert,New Rochelle,67,32
4435,Gilbert,New York City,67,33
4436,Gilbert,Newburgh,67,34
4437,Gilbert,Niagara Falls,67,35
4438,Gilbert,North Tonawanda,67,36
4439,Gilbert,Norwich,67,37
4440,Gilbert,Ogdensburg,67,38
4441,Gilbert,Olean,67,39
4442,Gilbert,Oneida,67,40
4443,Gilbert,Oneonta,67,41
4444,Gilbert,Oswego,67,42
4445,Gilbert,Peekskill,67,43
4446,Gilbert,Plattsburgh,67,44
4447,Gilbert,Port Jervis,67,45
4448,Gilbert,Poughkeepsie,67,46
4449,Gilbert,Rensselaer,67,47
4450,Gilbert,Rochester,67,48
4451,Gilbert,Rome,67,49
4452,Gilbert,Rye,67,50
4453,Gilbert,Salamanca,67,51
4454,Gilbert,Saratoga Springs,67,52
4455,Gilbert,Schenectady,67,53
4456,Gilbert,Sherrill,67,54
4457,Gilbert,Syracuse,67,55
4458,Gilbert,Tonawanda,67,56
4459,Gilbert,Troy,67,57
4460,Gilbert,Utica,67,58
4461,Gilbert,Watertown,67,59
4462,Gilbert,Watervliet,67,60
4463,Gilbert,White Plains,67,61
4464,Gilbert,Yonkers,67,62
4465,Toledo,Albany,16,1
4466,Toledo,Amsterdam,16,2
4467,Toledo,Auburn,16,3
4468,Toledo,Batavia,16,4
4469,Toledo,Beacon,16,5
4470,Toledo,Binghamton,16,6
4471,Toledo,Buffalo,16,7
4472,Toledo,Canandaigua,16,8
4473,Toledo,Cohoes,16,9
4474,Toledo,Corning,16,10
4475,Toledo,Cortland,16,11
4476,Toledo,Dunkirk,16,12
4477,Toledo,Elmira,16,13
4478,Toledo,Fulton,16,14
4479,Toledo,Geneva,16,15
4480,Toledo,Glen Cove,16,16
4481,Toledo,Glens Falls,16,17
4482,Toledo,Gloversville,16,18
4483,Toledo,Hornell,16,19
4484,Toledo,Hudson,16,20
4485,Toledo,Ithaca,16,21
4486,Toledo,Jamestown,16,22
4487,Toledo,Johnstown,16,23
4488,Toledo,Kingston,16,24
4489,Toledo,Lackawanna,16,25
4490,Toledo,Little Falls,16,26
4491,Toledo,Lockport,16,27
4492,Toledo,Long Beach,16,28
4493,Toledo,Mechanicville,16,29
4494,Toledo,Middletown,16,30
4495,Toledo,Mount Vernon,16,31
4496,Toledo,New Rochelle,16,32
4497,Toledo,New York City,16,33
4498,Toledo,Newburgh,16,34
4499,Toledo,Niagara Falls,16,35
4500,Toledo,North Tonawanda,16,36
4501,Toledo,Norwich,16,37
4502,Toledo,Ogdensburg,16,38
4503,Toledo,Olean,16,39
4504,Toledo,Oneida,16,40
4505,Toledo,Oneonta,16,41
4506,Toledo,Oswego,16,42
4507,Toledo,Peekskill,16,43
4508,Toledo,Plattsburgh,16,44
4509,Toledo,Port Jervis,16,45
4510,Toledo,Poughkeepsie,16,46
4511,Toledo,Rensselaer,16,47
4512,Toledo,Rochester,16,48
4513,Toledo,Rome,16,49
4514,Toledo,Rye,16,50
4515,Toledo,Salamanca,16,51
4516,Toledo,Saratoga Springs,16,52
4517,Toledo,Schenectady,16,53
4518,Toledo,Sherrill,16,54
4519,Toledo,Syracuse,16,55
4520,Toledo,Tonawanda,16,56
4521,Toledo,Troy,16,57
4522,Toledo,Utica,16,58
4523,Toledo,Watertown,16,59
4524,Toledo,Watervliet,16,60
4525,Toledo,White Plains,16,61
4526,Toledo,Yonkers,16,62
4527,Lubbock,Albany,51,1
4528,Lubbock,Amsterdam,51,2
4529,Lubbock,Auburn,51,3
4530,Lubbock,Batavia,51,4
4531,Lubbock,Beacon,51,5
4532,Lubbock,Binghamton,51,6
4533,Lubbock,Buffalo,51,7
4534,Lubbock,Canandaigua,51,8
4535,Lubbock,Cohoes,51,9
4536,Lubbock,Corning,51,10
4537,Lubbock,Cortland,51,11
4538,Lubbock,Dunkirk,51,12
4539,Lubbock,Elmira,51,13
4540,Lubbock,Fulton,51,14
4541,Lubbock,Geneva,51,15
4542,Lubbock,Glen Cove,51,16
4543,Lubbock,Glens Falls,51,17
4544,Lubbock,Gloversville,51,18
4545,Lubbock,Hornell,51,19
4546,Lubbock,Hudson,51,20
4547,Lubbock,Ithaca,51,21
4548,Lubbock,Jamestown,51,22
4549,Lubbock,Johnstown,51,23
4550,Lubbock,Kingston,51,24
4551,Lubbock,Lackawanna,51,25
4552,Lubbock,Little Falls,51,26
4553,Lubbock,Lockport,51,27
4554,Lubbock,Long Beach,51,28
4555,Lubbock,Mechanicville,51,29
4556,Lubbock,Middletown,51,30
4557,Lubbock,Mount Vernon,51,31
4558,Lubbock,New Rochelle,51,32
4559,Lubbock,New York City,51,33
4560,Lubbock,Newburgh,51,34
4561,Lubbock,Niagara Falls,51,35
4562,Lubbock,North Tonawanda,51,36
4563,Lubbock,Norwich,51,37
4564,Lubbock,Ogdensburg,51,38
4565,Lubbock,Olean,51,39
4566,Lubbock,Oneida,51,40
4567,Lubbock,Oneonta,51,41
4568,Lubbock,Oswego,51,42
4569,Lubbock,Peekskill,51,43
4570,Lubbock,Plattsburgh,51,44
4571,Lubbock,Port Jervis,51,45
4572,Lubbock,Poughkeepsie,51,46
4573,Lubbock,Rensselaer,51,47
4574,Lubbock,Rochester,51,48
4575,Lubbock,Rome,51,49
4576,Lubbock,Rye,51,50
4577,Lubbock,Salamanca,51,51
4578,Lubbock,Saratoga Springs,51,52
4579,Lubbock,Schenectady,51,53
4580,Lubbock,Sherrill,51,54
4581,Lubbock,Syracuse,51,55
4582,Lubbock,Tonawanda,51,56
4583,Lubbock,Troy,51,57
4584,Lubbock,Utica,51,58
4585,Lubbock,Watertown,51,59
4586,Lubbock,Watervliet,51,60
4587,Lubbock,White Plains,51,61
4588,Lubbock,Yonkers,51,62
4589,Madison,Albany,26,1
4590,Madison,Amsterdam,26,2
4591,Madison,Auburn,26,3
4592,Madison,Batavia,26,4
4593,Madison,Beacon,26,5
4594,Madison,Binghamton,26,6
4595,Madison,Buffalo,26,7
4596,Madison,Canandaigua,26,8
4597,Madison,Cohoes,26,9
4598,Madison,Corning,26,10
4599,Madison,Cortland,26,11
4600,Madison,Dunkirk,26,12
4601,Madison,Elmira,26,13
4602,Madison,Fulton,26,14
4603,Madison,Geneva,26,15
4604,Madison,Glen Cove,26,16
4605,Madison,Glens Falls,26,17
4606,Madison,Gloversville,26,18
4607,Madison,Hornell,26,19
4608,Madison,Hudson,26,20
4609,Madison,Ithaca,26,21
4610,Madison,Jamestown,26,22
4611,Madison,Johnstown,26,23
4612,Madison,Kingston,26,24
4613,Madison,Lackawanna,26,25
4614,Madison,Little Falls,26,26
4615,Madison,Lockport,26,27
4616,Madison,Long Beach,26,28
4617,Madison,Mechanicville,26,29
4618,Madison,Middletown,26,30
4619,Madison,Mount Vernon,26,31
4620,Madison,New Rochelle,26,32
4621,Madison,New York City,26,33
4622,Madison,Newburgh,26,34
4623,Madison,Niagara Falls,26,35
4624,Madison,North Tonawanda,26,36
4625,Madison,Norwich,26,37
4626,Madison,Ogdensburg,26,38
4627,Madison,Olean,26,39
4628,Madison,Oneida,26,40
4629,Madison,Oneonta,26,41
4630,Madison,Oswego,26,42
4631,Madison,Peekskill,26,43
4632,Madison,Plattsburgh,26,44
4633,Madison,Port Jervis,26,45
4634,Madison,Poughkeepsie,26,46
4635,Madison,Rensselaer,26,47
4636,Madison,Rochester,26,48
4637,Madison,Rome,26,49
4638,Madison,Rye,26,50
4639,Madison,Salamanca,26,51
4640,Madison,Saratoga Springs,26,52
4641,Madison,Schenectady,26,53
4642,Madison,Sherrill,26,54
4643,Madison,Syracuse,26,55
4644,Madison,Tonawanda,26,56
4645,Madison,Troy,26,57
4646,Madison,Utica,26,58
4647,Madison,Watertown,26,59
4648,Madison,Watervliet,26,60
4649,Madison,White Plains,26,61
4650,Madison,Yonkers,26,62
4651,Glendale,Albany,67,1
4652,Glendale,Amsterdam,67,2
4653,Glendale,Auburn,67,3
4654,Glendale,Batavia,67,4
4655,Glendale,Beacon,67,5
4656,Glendale,Binghamton,67,6
4657,Glendale,Buffalo,67,7
4658,Glendale,Canandaigua,67,8
4659,Glendale,Cohoes,67,9
4660,Glendale,Corning,67,10
4661,Glendale,Cortland,67,11
4662,Glendale,Dunkirk,67,12
4663,Glendale,Elmira,67,13
4664,Glendale,Fulton,67,14
4665,Glendale,Geneva,67,15
4666,Glendale,Glen Cove,67,16
4667,Glendale,Glens Falls,67,17
4668,Glendale,Gloversville,67,18
4669,Glendale,Hornell,67,19
4670,Glendale,Hudson,67,20
4671,Glendale,Ithaca,67,21
4672,Glendale,Jamestown,67,22
4673,Glendale,Johnstown,67,23
4674,Glendale,Kingston,67,24
4675,Glendale,Lackawanna,67,25
4676,Glendale,Little Falls,67,26
4677,Glendale,Lockport,67,27
4678,Glendale,Long Beach,67,28
4679,Glendale,Mechanicville,67,29
4680,Glendale,Middletown,67,30
4681,Glendale,Mount Vernon,67,31
4682,Glendale,New Rochelle,67,32
4683,Glendale,New York City,67,33
4684,Glendale,Newburgh,67,34
4685,Glendale,Niagara Falls,67,35
4686,Glendale,North Tonawanda,67,36
4687,Glendale,Norwich,67,37
4688,Glendale,Ogdensburg,67,38
4689,Glendale,Olean,67,39
4690,Glendale,Oneida,67,40
4691,Glendale,Oneonta,67,41
4692,Glendale,Oswego,67,42
4693,Glendale,Peekskill,67,43
4694,Glendale,Plattsburgh,67,44
4695,Glendale,Port Jervis,67,45
4696,Glendale,Poughkeepsie,67,46
4697,Glendale,Rensselaer,67,47
4698,Glendale,Rochester,67,48
4699,Glendale,Rome,67,49
4700,Glendale,Rye,67,50
4701,Glendale,Salamanca,67,51
4702,Glendale,Saratoga Springs,67,52
4703,Glendale,Schenectady,67,53
4704,Glendale,Sherrill,67,54
4705,Glendale,Syracuse,67,55
4706,Glendale,Tonawanda,67,56
4707,Glendale,Troy,67,57
4708,Glendale,Utica,67,58
4709,Glendale,Watertown,67,59
4710,Glendale,Watervliet,67,60
4711,Glendale,White Plains,67,61
4712,Glendale,Yonkers,67,62
4713,Jersey City,Albany,2,1
4714,Jersey City,Amsterdam,2,2
4715,Jersey City,Auburn,2,3
4716,Jersey City,Batavia,2,4
4717,Jersey City,Beacon,2,5
4718,Jersey City,Binghamton,2,6
4719,Jersey City,Buffalo,2,7
4720,Jersey City,Canandaigua,2,8
4721,Jersey City,Cohoes,2,9
4722,Jersey City,Corning,2,10
4723,Jersey City,Cortland,2,11
4724,Jersey City,Dunkirk,2,12
4725,Jersey City,Elmira,2,13
4726,Jersey City,Fulton,2,14
4727,Jersey City,Geneva,2,15
4728,Jersey City,Glen Cove,2,16
4729,Jersey City,Glens Falls,2,17
4730,Jersey City,Gloversville,2,18
4731,Jersey City,Hornell,2,19
4732,Jersey City,Hudson,2,20
4733,Jersey City,Ithaca,2,21
4734,Jersey City,Jamestown,2,22
4735,Jersey City,Johnstown,2,23
4736,Jersey City,Kingston,2,24
4737,Jersey City,Lackawanna,2,25
4738,Jersey City,Little Falls,2,26
4739,Jersey City,Lockport,2,27
4740,Jersey City,Long Beach,2,28
4741,Jersey City,Mechanicville,2,29
4742,Jersey City,Middletown,2,30
4743,Jersey City,Mount Vernon,2,31
4744,Jersey City,New Rochelle,2,32
4745,Jersey City,New York City,2,33
4746,Jersey City,Newburgh,2,34
4747,Jersey City,Niagara Falls,2,35
4748,Jersey City,North Tonawanda,2,36
4749,Jersey City,Norwich,2,37
4750,Jersey City,Ogdensburg,2,38
4751,Jersey City,Olean,2,39
4752,Jersey City,Oneida,2,40
4753,Jersey City,Oneonta,2,41
4754,Jersey City,Oswego,2,42
4755,Jersey City,Peekskill,2,43
4756,Jersey City,Plattsburgh,2,44
4757,Jersey City,Port Jervis,2,45
4758,Jersey City,Poughkeepsie,2,46
4759,Jersey City,Rensselaer,2,47
4760,Jersey City,Rochester,2,48
4761,Jersey City,Rome,2,49
4762,Jersey City,Rye,2,50
4763,Jersey City,Salamanca,2,51
4764,Jersey City,Saratoga Springs,2,52
4765,Jersey City,Schenectady,2,53
4766,Jersey City,Sherrill,2,54
4767,Jersey City,Syracuse,2,55
4768,Jersey City,Tonawanda,2,56
4769,Jersey City,Troy,2,57
4770,Jersey City,Utica,2,58
4771,Jersey City,Watertown,2,59
4772,Jersey City,Watervliet,2,60
4773,Jersey City,White Plains,2,61
4774,Jersey City,Yonkers,2,62
4775,Winston-Salem,Albany,15,1
4776,Winston-Salem,Amsterdam,15,2
4777,Winston-Salem,Auburn,15,3
4778,Winston-Salem,Batavia,15,4
4779,Winston-Salem,Beacon,15,5
4780,Winston-Salem,Binghamton,15,6
4781,Winston-Salem,Buffalo,15,7
4782,Winston-Salem,Canandaigua,15,8
4783,Winston-Salem,Cohoes,15,9
4784,Winston-Salem,Corning,15,10
4785,Winston-Salem,Cortland,15,11
4786,Winston-Salem,Dunkirk,15,12
4787,Winston-Salem,Elmira,15,13
4788,Winston-Salem,Fulton,15,14
4789,Winston-Salem,Geneva,15,15
4790,Winston-Salem,Glen Cove,15,16
4791,Winston-Salem,Glens Falls,15,17
4792,Winston-Salem,Gloversville,15,18
4793,Winston-Salem,Hornell,15,19
4794,Winston-Salem,Hudson,15,20
4795,Winston-Salem,Ithaca,15,21
4796,Winston-Salem,Jamestown,15,22
4797,Winston-Salem,Johnstown,15,23
4798,Winston-Salem,Kingston,15,24
4799,Winston-Salem,Lackawanna,15,25
4800,Winston-Salem,Little Falls,15,26
4801,Winston-Salem,Lockport,15,27
4802,Winston-Salem,Long Beach,15,28
4803,Winston-Salem,Mechanicville,15,29
4804,Winston-Salem,Middletown,15,30
4805,Winston-Salem,Mount Vernon,15,31
4806,Winston-Salem,New Rochelle,15,32
4807,Winston-Salem,New York City,15,33
4808,Winston-Salem,Newburgh,15,34
4809,Winston-Salem,Niagara Falls,15,35
4810,Winston-Salem,North Tonawanda,15,36
4811,Winston-Salem,Norwich,15,37
4812,Winston-Salem,Ogdensburg,15,38
4813,Winston-Salem,Olean,15,39
4814,Winston-Salem,Oneida,15,40
4815,Winston-Salem,Oneonta,15,41
4816,Winston-Salem,Oswego,15,42
4817,Winston-Salem,Peekskill,15,43
4818,Winston-Salem,Plattsburgh,15,44
4819,Winston-Salem,Port Jervis,15,45
4820,Winston-Salem,Poughkeepsie,15,46
4821,Winston-Salem,Rensselaer,15,47
4822,Winston-Salem,Rochester,15,48
4823,Winston-Salem,Rome,15,49
4824,Winston-Salem,Rye,15,50
4825,Winston-Salem,Salamanca,15,51
4826,Winston-Salem,Saratoga Springs,15,52
4827,Winston-Salem,Schenectady,15,53
4828,Winston-Salem,Sherrill,15,54
4829,Winston-Salem,Syracuse,15,55
4830,Winston-Salem,Tonawanda,15,56
4831,Winston-Salem,Troy,15,57
4832,Winston-Salem,Utica,15,58
4833,Winston-Salem,Watertown,15,59
4834,Winston-Salem,Watervliet,15,60
4835,Winston-Salem,White Plains,15,61
4836,Winston-Salem,Yonkers,15,62
4837,Fremont,Albany,79,1
4838,Fremont,Amsterdam,79,2
4839,Fremont,Auburn,79,3
4840,Fremont,Batavia,79,4
4841,Fremont,Beacon,79,5
4842,Fremont,Binghamton,79,6
4843,Fremont,Buffalo,79,7
4844,Fremont,Canandaigua,79,8
4845,Fremont,Cohoes,79,9
4846,Fremont,Corning,79,10
4847,Fremont,Cortland,79,11
4848,Fremont,Dunkirk,79,12
4849,Fremont,Elmira,79,13
4850,Fremont,Fulton,79,14
4851,Fremont,Geneva,79,15
4852,Fremont,Glen Cove,79,16
4853,Fremont,Glens Falls,79,17
4854,Fremont,Gloversville,79,18
4855,Fremont,Hornell,79,19
4856,Fremont,Hudson,79,20
4857,Fremont,Ithaca,79,21
4858,Fremont,Jamestown,79,22
4859,Fremont,Johnstown,79,23
4860,Fremont,Kingston,79,24
4861,Fremont,Lackawanna,79,25
4862,Fremont,Little Falls,79,26
4863,Fremont,Lockport,79,27
4864,Fremont,Long Beach,79,28
4865,Fremont,Mechanicville,79,29
4866,Fremont,Middletown,79,30
4867,Fremont,Mount Vernon,79,31
4868,Fremont,New Rochelle,79,32
4869,Fremont,New York City,79,33
4870,Fremont,Newburgh,79,34
4871,Fremont,Niagara Falls,79,35
4872,Fremont,North Tonawanda,79,36
4873,Fremont,Norwich,79,37
4874,Fremont,Ogdensburg,79,38
4875,Fremont,Olean,79,39
4876,Fremont,Oneida,79,40
4877,Fremont,Oneonta,79,41
4878,Fremont,Oswego,79,42
4879,Fremont,Peekskill,79,43
4880,Fremont,Plattsburgh,79,44
4881,Fremont,Port Jervis,79,45
4882,Fremont,Poughkeepsie,79,46
4883,Fremont,Rensselaer,79,47
4884,Fremont,Rochester,79,48
4885,Fremont,Rome,79,49
4886,Fremont,Rye,79,50
4887,Fremont,Salamanca,79,51
4888,Fremont,Saratoga Springs,79,52
4889,Fremont,Schenectady,79,53
4890,Fremont,Sherrill,79,54
4891,Fremont,Syracuse,79,55
4892,Fremont,Tonawanda,79,56
4893,Fremont,Troy,79,57
4894,Fremont,Utica,79,58
4895,Fremont,Watertown,79,59
4896,Fremont,Watervliet,79,60
4897,Fremont,White Plains,79,61
4898,Fremont,Yonkers,79,62
4899,Frisco,Albany,51,1
4900,Frisco,Amsterdam,51,2
4901,Frisco,Auburn,51,3
4902,Frisco,Batavia,51,4
4903,Frisco,Beacon,51,5
4904,Frisco,Binghamton,51,6
4905,Frisco,Buffalo,51,7
4906,Frisco,Canandaigua,51,8
4907,Frisco,Cohoes,51,9
4908,Frisco,Corning,51,10
4909,Frisco,Cortland,51,11
4910,Frisco,Dunkirk,51,12
4911,Frisco,Elmira,51,13
4912,Frisco,Fulton,51,14
4913,Frisco,Geneva,51,15
4914,Frisco,Glen Cove,51,16
4915,Frisco,Glens Falls,51,17
4916,Frisco,Gloversville,51,18
4917,Frisco,Hornell,51,19
4918,Frisco,Hudson,51,20
4919,Frisco,Ithaca,51,21
4920,Frisco,Jamestown,51,22
4921,Frisco,Johnstown,51,23
4922,Frisco,Kingston,51,24
4923,Frisco,Lackawanna,51,25
4924,Frisco,Little Falls,51,26
4925,Frisco,Lockport,51,27
4926,Frisco,Long Beach,51,28
4927,Frisco,Mechanicville,51,29
4928,Frisco,Middletown,51,30
4929,Frisco,Mount Vernon,51,31
4930,Frisco,New Rochelle,51,32
4931,Frisco,New York City,51,33
4932,Frisco,Newburgh,51,34
4933,Frisco,Niagara Falls,51,35
4934,Frisco,North Tonawanda,51,36
4935,Frisco,Norwich,51,37
4936,Frisco,Ogdensburg,51,38
4937,Frisco,Olean,51,39
4938,Frisco,Oneida,51,40
4939,Frisco,Oneonta,51,41
4940,Frisco,Oswego,51,42
4941,Frisco,Peekskill,51,43
4942,Frisco,Plattsburgh,51,44
4943,Frisco,Port Jervis,51,45
4944,Frisco,Poughkeepsie,51,46
4945,Frisco,Rensselaer,51,47
4946,Frisco,Rochester,51,48
4947,Frisco,Rome,51,49
4948,Frisco,Rye,51,50
4949,Frisco,Salamanca,51,51
4950,Frisco,Saratoga Springs,51,52
4951,Frisco,Schenectady,51,53
4952,Frisco,Sherrill,51,54
4953,Frisco,Syracuse,51,55
4954,Frisco,Tonawanda,51,56
4955,Frisco,Troy,51,57
4956,Frisco,Utica,51,58
4957,Frisco,Watertown,51,59
4958,Frisco,Watervliet,51,60
4959,Frisco,White Plains,51,61
4960,Frisco,Yonkers,51,62
4961,Paradise,Albany,72,1
4962,Paradise,Amsterdam,72,2
4963,Paradise,Auburn,72,3
4964,Paradise,Batavia,72,4
4965,Paradise,Beacon,72,5
4966,Paradise,Binghamton,72,6
4967,Paradise,Buffalo,72,7
4968,Paradise,Canandaigua,72,8
4969,Paradise,Cohoes,72,9
4970,Paradise,Corning,72,10
4971,Paradise,Cortland,72,11
4972,Paradise,Dunkirk,72,12
4973,Paradise,Elmira,72,13
4974,Paradise,Fulton,72,14
4975,Paradise,Geneva,72,15
4976,Paradise,Glen Cove,72,16
4977,Paradise,Glens Falls,72,17
4978,Paradise,Gloversville,72,18
4979,Paradise,Hornell,72,19
4980,Paradise,Hudson,72,20
4981,Paradise,Ithaca,72,21
4982,Paradise,Jamestown,72,22
4983,Paradise,Johnstown,72,23
4984,Paradise,Kingston,72,24
4985,Paradise,Lackawanna,72,25
4986,Paradise,Little Falls,72,26
4987,Paradise,Lockport,72,27
4988,Paradise,Long Beach,72,28
4989,Paradise,Mechanicville,72,29
4990,Paradise,Middletown,72,30
4991,Paradise,Mount Vernon,72,31
4992,Paradise,New Rochelle,72,32
4993,Paradise,New York City,72,33
4994,Paradise,Newburgh,72,34
4995,Paradise,Niagara Falls,72,35
4996,Paradise,North Tonawanda,72,36
4997,Paradise,Norwich,72,37
4998,Paradise,Ogdensburg,72,38
4999,Paradise,Olean,72,39
5000,Paradise,Oneida,72,40
5001,Paradise,Oneonta,72,41
5002,Paradise,Oswego,72,42
5003,Paradise,Peekskill,72,43
5004,Paradise,Plattsburgh,72,44
5005,Paradise,Port Jervis,72,45
5006,Paradise,Poughkeepsie,72,46
5007,Paradise,Rensselaer,72,47
5008,Paradise,Rochester,72,48
5009,Paradise,Rome,72,49
5010,Paradise,Rye,72,50
5011,Paradise,Salamanca,72,51
5012,Paradise,Saratoga Springs,72,52
5013,Paradise,Schenectady,72,53
5014,Paradise,Sherrill,72,54
5015,Paradise,Syracuse,72,55
5016,Paradise,Tonawanda,72,56
5017,Paradise,Troy,72,57
5018,Paradise,Utica,72,58
5019,Paradise,Watertown,72,59
5020,Paradise,Watervliet,72,60
5021,Paradise,White Plains,72,61
5022,Paradise,Yonkers,72,62
5023,Irving,Albany,51,1
5024,Irving,Amsterdam,51,2
5025,Irving,Auburn,51,3
5026,Irving,Batavia,51,4
5027,Irving,Beacon,51,5
5028,Irving,Binghamton,51,6
5029,Irving,Buffalo,51,7
5030,Irving,Canandaigua,51,8
5031,Irving,Cohoes,51,9
5032,Irving,Corning,51,10
5033,Irving,Cortland,51,11
5034,Irving,Dunkirk,51,12
5035,Irving,Elmira,51,13
5036,Irving,Fulton,51,14
5037,Irving,Geneva,51,15
5038,Irving,Glen Cove,51,16
5039,Irving,Glens Falls,51,17
5040,Irving,Gloversville,51,18
5041,Irving,Hornell,51,19
5042,Irving,Hudson,51,20
5043,Irving,Ithaca,51,21
5044,Irving,Jamestown,51,22
5045,Irving,Johnstown,51,23
5046,Irving,Kingston,51,24
5047,Irving,Lackawanna,51,25
5048,Irving,Little Falls,51,26
5049,Irving,Lockport,51,27
5050,Irving,Long Beach,51,28
5051,Irving,Mechanicville,51,29
5052,Irving,Middletown,51,30
5053,Irving,Mount Vernon,51,31
5054,Irving,New Rochelle,51,32
5055,Irving,New York City,51,33
5056,Irving,Newburgh,51,34
5057,Irving,Niagara Falls,51,35
5058,Irving,North Tonawanda,51,36
5059,Irving,Norwich,51,37
5060,Irving,Ogdensburg,51,38
5061,Irving,Olean,51,39
5062,Irving,Oneida,51,40
5063,Irving,Oneonta,51,41
5064,Irving,Oswego,51,42
5065,Irving,Peekskill,51,43
5066,Irving,Plattsburgh,51,44
5067,Irving,Port Jervis,51,45
5068,Irving,Poughkeepsie,51,46
5069,Irving,Rensselaer,51,47
5070,Irving,Rochester,51,48
5071,Irving,Rome,51,49
5072,Irving,Rye,51,50
5073,Irving,Salamanca,51,51
5074,Irving,Saratoga Springs,51,52
5075,Irving,Schenectady,51,53
5076,Irving,Sherrill,51,54
5077,Irving,Syracuse,51,55
5078,Irving,Tonawanda,51,56
5079,Irving,Troy,51,57
5080,Irving,Utica,51,58
5081,Irving,Watertown,51,59
5082,Irving,Watervliet,51,60
5083,Irving,White Plains,51,61
5084,Irving,Yonkers,51,62
5085,Garland,Albany,51,1
5086,Garland,Amsterdam,51,2
